,data size,granules number,relation type,ksi,accuracy
787,20000,100,g,0.45,0.51815
788,20000,100,g,0.5,0.53625
789,20000,100,g,0.55,0.5239
790,20000,100,g,0.6,0.5133
791,20000,100,g,0.65,0.551
792,20000,100,g,0.7,0.43435
793,20000,100,g,0.75,0.43435
794,20000,100,g,0.8,0.5133
795,20000,100,g,0.85,0.52185
796,20000,100,g,0.9,0.56605
797,20000,100,g,0.95,0.73365
798,20000,200,t,0.05,0.5557
799,20000,200,t,0.1,0.5557
800,20000,200,t,0.15,0.5557
801,20000,200,t,0.2,0.5557
802,20000,200,t,0.25,0.5434
803,20000,200,t,0.3,0.5434
804,20000,200,t,0.35,0.53425
805,20000,200,t,0.4,0.46125
806,20000,200,t,0.45,0.52305
807,20000,200,t,0.5,0.52305
808,20000,200,t,0.55,0.622
809,20000,200,t,0.6,0.5499
810,20000,200,t,0.65,0.5288
811,20000,200,t,0.7,0.4359
812,20000,200,t,0.75,0.51135
813,20000,200,t,0.8,0.54875
814,20000,200,t,0.85,0.52575
815,20000,200,t,0.9,0.5092
816,20000,200,t,0.95,0.5445
817,20000,200,e,0.05,0.5557
818,20000,200,e,0.1,0.5557
819,20000,200,e,0.15,0.5329
820,20000,200,e,0.2,0.5499
821,20000,200,e,0.25,0.5434
822,20000,200,e,0.3,0.53425
823,20000,200,e,0.35,0.5434
824,20000,200,e,0.4,0.5396
825,20000,200,e,0.45,0.5499
826,20000,200,e,0.5,0.4359
827,20000,200,e,0.55,0.54875
828,20000,200,e,0.6,0.53505
829,20000,200,e,0.65,0.46125
830,20000,200,e,0.7,0.4523
831,20000,200,e,0.75,0.5496
832,20000,200,e,0.8,0.54485
833,20000,200,e,0.85,0.63055
834,20000,200,e,0.9,0.5152
835,20000,200,e,0.95,0.5318
836,20000,200,g,0.05,0.6265
837,20000,200,g,0.1,0.52305
838,20000,200,g,0.15,0.52715
839,20000,200,g,0.2,0.5551
840,20000,200,g,0.25,0.55365
841,20000,200,g,0.3,0.5183
842,20000,200,g,0.35,0.5306
843,20000,200,g,0.4,0.51375
844,20000,200,g,0.45,0.5832
845,20000,200,g,0.5,0.52195
846,20000,200,g,0.55,0.5383
847,20000,200,g,0.6,0.5294
848,20000,200,g,0.65,0.4816
849,20000,200,g,0.7,0.53355
850,20000,200,g,0.75,0.5701
851,20000,200,g,0.8,0.52535
852,20000,200,g,0.85,0.6406
853,20000,200,g,0.9,0.5262
854,20000,200,g,0.95,0.52835
855,30000,50,t,0.05,0.4372
856,30000,50,t,0.1,0.4372
857,30000,50,t,0.15,0.34073333333333333
858,30000,50,t,0.2,0.4372
859,30000,50,t,0.25,0.4372
860,30000,50,t,0.3,0.4372
861,30000,50,t,0.35,0.4372
862,30000,50,t,0.4,0.4372
863,30000,50,t,0.45,0.4372
864,30000,50,t,0.5,0.4372
865,30000,50,t,0.55,0.4372
866,30000,50,t,0.6,0.4372
867,30000,50,t,0.65,0.4372
868,30000,50,t,0.7,0.4372
869,30000,50,t,0.75,0.5184
870,30000,50,t,0.8,0.4372
871,30000,50,t,0.85,0.4372
872,30000,50,t,0.9,0.4372
873,30000,50,t,0.95,0.4372
874,30000,50,e,0.05,0.4372
875,30000,50,e,0.1,0.4372
876,30000,50,e,0.15,0.5184
877,30000,50,e,0.2,0.4372
878,30000,50,e,0.25,0.4372
879,30000,50,e,0.3,0.4372
880,30000,50,e,0.35,0.5184
881,30000,50,e,0.4,0.4372
882,30000,50,e,0.45,0.4372
883,30000,50,e,0.5,0.5278333333333334
884,30000,50,e,0.55,0.4372
885,30000,50,e,0.6,0.4372
886,30000,50,e,0.65,0.4372
887,30000,50,e,0.7,0.4372
888,30000,50,e,0.75,0.4372
889,30000,50,e,0.8,0.6039
890,30000,50,e,0.85,0.6043666666666667
891,30000,50,e,0.9,0.5953666666666667
892,30000,50,e,0.95,0.5545
893,30000,50,g,0.05,0.4372
894,30000,50,g,0.1,0.4372
895,30000,50,g,0.15,0.4372
896,30000,50,g,0.2,0.5278333333333334
897,30000,50,g,0.25,0.5184
898,30000,50,g,0.3,0.4372
899,30000,50,g,0.35,0.4372
900,30000,50,g,0.4,0.4372
901,30000,50,g,0.45,0.4372
902,30000,50,g,0.5,0.4372
903,30000,50,g,0.55,0.5865666666666667
904,30000,50,g,0.6,0.4372
905,30000,50,g,0.65,0.5419
906,30000,50,g,0.7,0.5393
907,30000,50,g,0.75,0.6039
908,30000,50,g,0.8,0.6069333333333333
909,30000,50,g,0.85,0.6043666666666667
910,30000,50,g,0.9,0.5487
911,30000,50,g,0.95,0.5335333333333333
912,30000,100,t,0.05,0.49246666666666666
913,30000,100,t,0.1,0.49246666666666666
914,30000,100,t,0.15,0.5018333333333334
915,30000,100,t,0.2,0.5018333333333334
916,30000,100,t,0.25,0.5018333333333334
917,30000,100,t,0.3,0.5018333333333334
918,30000,100,t,0.35,0.49246666666666666
919,30000,100,t,0.4,0.49246666666666666
920,30000,100,t,0.45,0.5886666666666667
921,30000,100,t,0.5,0.49246666666666666
922,30000,100,t,0.55,0.5886666666666667
923,30000,100,t,0.6,0.6740333333333334
924,30000,100,t,0.65,0.49246666666666666
925,30000,100,t,0.7,0.49246666666666666
926,30000,100,t,0.75,0.5366333333333333
927,30000,100,t,0.8,0.49246666666666666
928,30000,100,t,0.85,0.5366333333333333
929,30000,100,t,0.9,0.6287333333333334
930,30000,100,t,0.95,0.5607
931,30000,100,e,0.05,0.49246666666666666
932,30000,100,e,0.1,0.49246666666666666
933,30000,100,e,0.15,0.5018333333333334
934,30000,100,e,0.2,0.4537
935,30000,100,e,0.25,0.5018333333333334
936,30000,100,e,0.3,0.49246666666666666
937,30000,100,e,0.35,0.5886666666666667
938,30000,100,e,0.4,0.49246666666666666
939,30000,100,e,0.45,0.6740333333333334
940,30000,100,e,0.5,0.5366333333333333
941,30000,100,e,0.55,0.49246666666666666
942,30000,100,e,0.6,0.6273333333333333
943,30000,100,e,0.65,0.5423333333333333
944,30000,100,e,0.7,0.5373333333333333
945,30000,100,e,0.75,0.5285333333333333
946,30000,100,e,0.8,0.5335333333333333
947,30000,100,e,0.85,0.5423333333333333
948,30000,100,e,0.9,0.48136666666666666
949,30000,100,e,0.95,0.5182666666666667
950,30000,100,g,0.05,0.49246666666666666
951,30000,100,g,0.1,0.49246666666666666
952,30000,100,g,0.15,0.5886666666666667
953,30000,100,g,0.2,0.49246666666666666
954,30000,100,g,0.25,0.5366333333333333
955,30000,100,g,0.3,0.5366333333333333
956,30000,100,g,0.35,0.48086666666666666
957,30000,100,g,0.4,0.4787
958,30000,100,g,0.45,0.5423333333333333
959,30000,100,g,0.5,0.5066666666666667
960,30000,100,g,0.55,0.4378
961,30000,100,g,0.6,0.5468666666666666
962,30000,100,g,0.65,0.6345
963,30000,100,g,0.7,0.5335333333333333
964,30000,100,g,0.75,0.5335333333333333
965,30000,100,g,0.8,0.5536666666666666
966,30000,100,g,0.85,0.5049333333333333
967,30000,100,g,0.9,0.6303333333333333
968,30000,100,g,0.95,0.5018333333333334
969,30000,200,t,0.05,0.5153
970,30000,200,t,0.1,0.5153
971,30000,200,t,0.15,0.4417
972,30000,200,t,0.2,0.5153
973,30000,200,t,0.25,0.5153
974,30000,200,t,0.3,0.4219
975,30000,200,t,0.35,0.4522
976,30000,200,t,0.4,0.5039
977,30000,200,t,0.45,0.5133333333333333
978,30000,200,t,0.5,0.48696666666666666
979,30000,200,t,0.55,0.4528
980,30000,200,t,0.6,0.49516666666666664
981,30000,200,t,0.65,0.5588666666666666
982,30000,200,t,0.7,0.6328333333333334
983,30000,200,t,0.75,0.5348333333333334
984,30000,200,t,0.8,0.4403
985,30000,200,t,0.85,0.4172
986,30000,200,t,0.9,0.5944
987,30000,200,t,0.95,0.4714
988,30000,200,e,0.05,0.5153
989,30000,200,e,0.1,0.5153
990,30000,200,e,0.15,0.5086333333333334
991,30000,200,e,0.2,0.43483333333333335
992,30000,200,e,0.25,0.4417
993,30000,200,e,0.3,0.5944
994,30000,200,e,0.35,0.5016
995,30000,200,e,0.4,0.4417
996,30000,200,e,0.45,0.49516666666666664
997,30000,200,e,0.5,0.6328333333333334
998,30000,200,e,0.55,0.4403
999,30000,200,e,0.6,0.5944
1000,30000,200,e,0.65,0.5336
1001,30000,200,e,0.7,0.47023333333333334
1002,30000,200,e,0.75,0.5288333333333334
1003,30000,200,e,0.8,0.44626666666666664
1004,30000,200,e,0.85,0.48096666666666665
1005,30000,200,e,0.9,0.5852333333333334
1006,30000,200,e,0.95,0.5114333333333333
1007,30000,200,g,0.05,0.5394333333333333
1008,30000,200,g,0.1,0.5133333333333333
1009,30000,200,g,0.15,0.5244333333333333
1010,30000,200,g,0.2,0.5243666666666666
1011,30000,200,g,0.25,0.5348333333333334
1012,30000,200,g,0.3,0.4172
1013,30000,200,g,0.35,0.5944
1014,30000,200,g,0.4,0.5530666666666667
1015,30000,200,g,0.45,0.46116666666666667
1016,30000,200,g,0.5,0.5652666666666667
1017,30000,200,g,0.55,0.5268333333333334
1018,30000,200,g,0.6,0.5287
1019,30000,200,g,0.65,0.5538
1020,30000,200,g,0.7,0.4371333333333333
1021,30000,200,g,0.75,0.6184
1022,30000,200,g,0.8,0.5432333333333333
1023,30000,200,g,0.85,0.5533666666666667
1024,30000,200,g,0.9,0.5469333333333334
1025,30000,200,g,0.95,0.5445333333333333
1026,40000,50,t,0.05,0.587975
1027,40000,50,t,0.1,0.609575
1028,40000,50,t,0.15,0.609575
1029,40000,50,t,0.2,0.451375
1030,40000,50,t,0.25,0.53045
1031,40000,50,t,0.3,0.53045
1032,40000,50,t,0.35,0.506925
1033,40000,50,t,0.4,0.506925
1034,40000,50,t,0.45,0.609575
1035,40000,50,t,0.5,0.587975
1036,40000,50,t,0.55,0.547175
1037,40000,50,t,0.6,0.53045
1038,40000,50,t,0.65,0.53045
1039,40000,50,t,0.7,0.53045
1040,40000,50,t,0.75,0.3681
1041,40000,50,t,0.8,0.53045
1042,40000,50,t,0.85,0.53045
1043,40000,50,t,0.9,0.53045
1044,40000,50,t,0.95,0.53045
1045,40000,50,e,0.05,0.587975
1046,40000,50,e,0.1,0.609575
1047,40000,50,e,0.15,0.609575
1048,40000,50,e,0.2,0.451375
1049,40000,50,e,0.25,0.53045
1050,40000,50,e,0.3,0.506925
1051,40000,50,e,0.35,0.609575
1052,40000,50,e,0.4,0.587975
1053,40000,50,e,0.45,0.53045
1054,40000,50,e,0.5,0.53045
1055,40000,50,e,0.55,0.53045
1056,40000,50,e,0.6,0.53045
1057,40000,50,e,0.65,0.506925
1058,40000,50,e,0.7,0.5082
1059,40000,50,e,0.75,0.5082
1060,40000,50,e,0.8,0.448425
1061,40000,50,e,0.85,0.4786
1062,40000,50,e,0.9,0.485975
1063,40000,50,e,0.95,0.554425
1064,40000,50,g,0.05,0.53045
1065,40000,50,g,0.1,0.506925
1066,40000,50,g,0.15,0.5082
1067,40000,50,g,0.2,0.53045
1068,40000,50,g,0.25,0.3681
1069,40000,50,g,0.3,0.53045
1070,40000,50,g,0.35,0.53045
1071,40000,50,g,0.4,0.506925
1072,40000,50,g,0.45,0.451375
1073,40000,50,g,0.5,0.5082
1074,40000,50,g,0.55,0.53045
1075,40000,50,g,0.6,0.5082
1076,40000,50,g,0.65,0.5082
1077,40000,50,g,0.7,0.448425
1078,40000,50,g,0.75,0.448425
1079,40000,50,g,0.8,0.542
1080,40000,50,g,0.85,0.5937
1081,40000,50,g,0.9,0.553375
1082,40000,50,g,0.95,0.570975
1083,40000,100,t,0.05,0.449225
1084,40000,100,t,0.1,0.449225
1085,40000,100,t,0.15,0.449225
1086,40000,100,t,0.2,0.449225
1087,40000,100,t,0.25,0.449225
1088,40000,100,t,0.3,0.449225
1089,40000,100,t,0.35,0.42425
1090,40000,100,t,0.4,0.51615
1091,40000,100,t,0.45,0.528925
1092,40000,100,t,0.5,0.528925
1093,40000,100,t,0.55,0.60485
1094,40000,100,t,0.6,0.449225
1095,40000,100,t,0.65,0.449225
1096,40000,100,t,0.7,0.42425
1097,40000,100,t,0.75,0.440225
1098,40000,100,t,0.8,0.531275
1099,40000,100,t,0.85,0.5705
1100,40000,100,t,0.9,0.520775
1101,40000,100,t,0.95,0.527425
1102,40000,100,e,0.05,0.449225
1103,40000,100,e,0.1,0.449225
1104,40000,100,e,0.15,0.449225
1105,40000,100,e,0.2,0.449225
1106,40000,100,e,0.25,0.449225
1107,40000,100,e,0.3,0.42425
1108,40000,100,e,0.35,0.51615
1109,40000,100,e,0.4,0.60485
1110,40000,100,e,0.45,0.449225
1111,40000,100,e,0.5,0.42425
1112,40000,100,e,0.55,0.531275
1113,40000,100,e,0.6,0.51615
1114,40000,100,e,0.65,0.549875
1115,40000,100,e,0.7,0.495825
1116,40000,100,e,0.75,0.545525
1117,40000,100,e,0.8,0.4505
1118,40000,100,e,0.85,0.5289
1119,40000,100,e,0.9,0.415225
1120,40000,100,e,0.95,0.46035
1121,40000,100,g,0.05,0.60485
1122,40000,100,g,0.1,0.528925
1123,40000,100,g,0.15,0.5391
1124,40000,100,g,0.2,0.449225
1125,40000,100,g,0.25,0.541975
1126,40000,100,g,0.3,0.5705
1127,40000,100,g,0.35,0.51615
1128,40000,100,g,0.4,0.541125
1129,40000,100,g,0.45,0.570575
1130,40000,100,g,0.5,0.5415
1131,40000,100,g,0.55,0.447575
1132,40000,100,g,0.6,0.545525
1133,40000,100,g,0.65,0.450075
1134,40000,100,g,0.7,0.46035
1135,40000,100,g,0.75,0.535025
1136,40000,100,g,0.8,0.520075
1137,40000,100,g,0.85,0.535025
1138,40000,100,g,0.9,0.641275
1139,40000,100,g,0.95,0.5712
1140,40000,200,t,0.05,0.5385
1141,40000,200,t,0.1,0.49905
1142,40000,200,t,0.15,0.519225
1143,40000,200,t,0.2,0.4442
1144,40000,200,t,0.25,0.488775
1145,40000,200,t,0.3,0.56065
1146,40000,200,t,0.35,0.513425
1147,40000,200,t,0.4,0.500425
1148,40000,200,t,0.45,0.59835
1149,40000,200,t,0.5,0.4442
1150,40000,200,t,0.55,0.5632
1151,40000,200,t,0.6,0.54765
1152,40000,200,t,0.65,0.619475
1153,40000,200,t,0.7,0.56355
1154,40000,200,t,0.75,0.514225
1155,40000,200,t,0.8,0.614025
1156,40000,200,t,0.85,0.607875
1157,40000,200,t,0.9,0.5222
1158,40000,200,t,0.95,0.5361
1159,40000,200,e,0.05,0.5385
1160,40000,200,e,0.1,0.519225
1161,40000,200,e,0.15,0.4381
1162,40000,200,e,0.2,0.513425
1163,40000,200,e,0.25,0.50285
1164,40000,200,e,0.3,0.513425
1165,40000,200,e,0.35,0.59835
1166,40000,200,e,0.4,0.4442
1167,40000,200,e,0.45,0.54765
1168,40000,200,e,0.5,0.56355
1169,40000,200,e,0.55,0.614025
1170,40000,200,e,0.6,0.5361
1171,40000,200,e,0.65,0.6106
1172,40000,200,e,0.7,0.503325
1173,40000,200,e,0.75,0.452325
1174,40000,200,e,0.8,0.560175
1175,40000,200,e,0.85,0.47745
1176,40000,200,e,0.9,0.4748
1177,40000,200,e,0.95,0.534525
1178,40000,200,g,0.05,0.532175
1179,40000,200,g,0.1,0.5632
1180,40000,200,g,0.15,0.432025
1181,40000,200,g,0.2,0.5448
1182,40000,200,g,0.25,0.556775
1183,40000,200,g,0.3,0.607875
1184,40000,200,g,0.35,0.5361
1185,40000,200,g,0.4,0.5222
1186,40000,200,g,0.45,0.45195
1187,40000,200,g,0.5,0.529275
1188,40000,200,g,0.55,0.4645
1189,40000,200,g,0.6,0.452325
1190,40000,200,g,0.65,0.653025
1191,40000,200,g,0.7,0.670625
1192,40000,200,g,0.75,0.526325
1193,40000,200,g,0.8,0.530225
1194,40000,200,g,0.85,0.5333
1195,40000,200,g,0.9,0.57905
1196,40000,200,g,0.95,0.463125
1197,50000,50,t,0.05,0.50998
1198,50000,50,t,0.1,0.50998
1199,50000,50,t,0.15,0.50998
1200,50000,50,t,0.2,0.50998
1201,50000,50,t,0.25,0.54226
1202,50000,50,t,0.3,0.60274
1203,50000,50,t,0.35,0.52166
1204,50000,50,t,0.4,0.52166
1205,50000,50,t,0.45,0.60274
1206,50000,50,t,0.5,0.52728
1207,50000,50,t,0.55,0.54226
1208,50000,50,t,0.6,0.54226
1209,50000,50,t,0.65,0.52842
1210,50000,50,t,0.7,0.52166
1211,50000,50,t,0.75,0.60274
1212,50000,50,t,0.8,0.54616
1213,50000,50,t,0.85,0.45196
1214,50000,50,t,0.9,0.52242
1215,50000,50,t,0.95,0.52242
1216,50000,50,e,0.05,0.50998
1217,50000,50,e,0.1,0.50998
1218,50000,50,e,0.15,0.50998
1219,50000,50,e,0.2,0.50998
1220,50000,50,e,0.25,0.60274
1221,50000,50,e,0.3,0.52166
1222,50000,50,e,0.35,0.52166
1223,50000,50,e,0.4,0.54226
1224,50000,50,e,0.45,0.54226
1225,50000,50,e,0.5,0.52166
1226,50000,50,e,0.55,0.54616
1227,50000,50,e,0.6,0.52242
1228,50000,50,e,0.65,0.45196
1229,50000,50,e,0.7,0.53928
1230,50000,50,e,0.75,0.53796
1231,50000,50,e,0.8,0.46666
1232,50000,50,e,0.85,0.45196
1233,50000,50,e,0.9,0.53796
1234,50000,50,e,0.95,0.62898
1235,50000,50,g,0.05,0.60274
1236,50000,50,g,0.1,0.52728
1237,50000,50,g,0.15,0.54226
1238,50000,50,g,0.2,0.52166
1239,50000,50,g,0.25,0.52772
1240,50000,50,g,0.3,0.45196
1241,50000,50,g,0.35,0.52242
1242,50000,50,g,0.4,0.52242
1243,50000,50,g,0.45,0.45196
1244,50000,50,g,0.5,0.45196
1245,50000,50,g,0.55,0.53928
1246,50000,50,g,0.6,0.54248
1247,50000,50,g,0.65,0.55462
1248,50000,50,g,0.7,0.54226
1249,50000,50,g,0.75,0.46666
1250,50000,50,g,0.8,0.52242
1251,50000,50,g,0.85,0.52842
1252,50000,50,g,0.9,0.52166
1253,50000,50,g,0.95,0.5514
1254,50000,100,t,0.05,0.44616
1255,50000,100,t,0.1,0.44616
1256,50000,100,t,0.15,0.44616
1257,50000,100,t,0.2,0.44966
1258,50000,100,t,0.25,0.50162
1259,50000,100,t,0.3,0.53168
1260,50000,100,t,0.35,0.50162
1261,50000,100,t,0.4,0.43786
1262,50000,100,t,0.45,0.4642
1263,50000,100,t,0.5,0.6401
1264,50000,100,t,0.55,0.55212
1265,50000,100,t,0.6,0.50162
1266,50000,100,t,0.65,0.50162
1267,50000,100,t,0.7,0.42618
1268,50000,100,t,0.75,0.44966
1269,50000,100,t,0.8,0.44966
1270,50000,100,t,0.85,0.44966
1271,50000,100,t,0.9,0.52138
1272,50000,100,t,0.95,0.61704
1273,50000,100,e,0.05,0.44616
1274,50000,100,e,0.1,0.44616
1275,50000,100,e,0.15,0.55972
1276,50000,100,e,0.2,0.44966
1277,50000,100,e,0.25,0.53168
1278,50000,100,e,0.3,0.50162
1279,50000,100,e,0.35,0.4642
1280,50000,100,e,0.4,0.6401
1281,50000,100,e,0.45,0.44696
1282,50000,100,e,0.5,0.42618
1283,50000,100,e,0.55,0.44966
1284,50000,100,e,0.6,0.54502
1285,50000,100,e,0.65,0.53168
1286,50000,100,e,0.7,0.60658
1287,50000,100,e,0.75,0.50664
1288,50000,100,e,0.8,0.51976
1289,50000,100,e,0.85,0.46294
1290,50000,100,e,0.9,0.5602
1291,50000,100,e,0.95,0.52108
1292,50000,100,g,0.05,0.53168
1293,50000,100,g,0.1,0.4642
1294,50000,100,g,0.15,0.55212
1295,50000,100,g,0.2,0.50162
1296,50000,100,g,0.25,0.44966
1297,50000,100,g,0.3,0.44966
1298,50000,100,g,0.35,0.43022
1299,50000,100,g,0.4,0.60596
1300,50000,100,g,0.45,0.52662
1301,50000,100,g,0.5,0.53914
1302,50000,100,g,0.55,0.52662
1303,50000,100,g,0.6,0.43022
1304,50000,100,g,0.65,0.50162
1305,50000,100,g,0.7,0.62406
1306,50000,100,g,0.75,0.5736
1307,50000,100,g,0.8,0.565
1308,50000,100,g,0.85,0.56134
1309,50000,100,g,0.9,0.5869
1310,50000,100,g,0.95,0.62872
1311,50000,200,t,0.05,0.59376
1312,50000,200,t,0.1,0.54948
1313,50000,200,t,0.15,0.55544
1314,50000,200,t,0.2,0.47056
1315,50000,200,t,0.25,0.51338
1316,50000,200,t,0.3,0.47664
1317,50000,200,t,0.35,0.5018
1318,50000,200,t,0.4,0.51338
1319,50000,200,t,0.45,0.54444
1320,50000,200,t,0.5,0.52446
1321,50000,200,t,0.55,0.5336
1322,50000,200,t,0.6,0.45964
1323,50000,200,t,0.65,0.51312
1324,50000,200,t,0.7,0.61992
1325,50000,200,t,0.75,0.5178
1326,50000,200,t,0.8,0.5352
1327,50000,200,t,0.85,0.53206
1328,50000,200,t,0.9,0.61992
1329,50000,200,t,0.95,0.52276
1330,50000,200,e,0.05,0.59376
1331,50000,200,e,0.1,0.54948
1332,50000,200,e,0.15,0.55544
1333,50000,200,e,0.2,0.4646
1334,50000,200,e,0.25,0.47664
1335,50000,200,e,0.3,0.5018
1336,50000,200,e,0.35,0.43178
1337,50000,200,e,0.4,0.526
1338,50000,200,e,0.45,0.45964
1339,50000,200,e,0.5,0.51728
1340,50000,200,e,0.55,0.5352
1341,50000,200,e,0.6,0.61992
1342,50000,200,e,0.65,0.47664
1343,50000,200,e,0.7,0.53962
1344,50000,200,e,0.75,0.63546
1345,50000,200,e,0.8,0.53816
1346,50000,200,e,0.85,0.62162
1347,50000,200,e,0.9,0.6067
1348,50000,200,e,0.95,0.53382
1349,50000,200,g,0.05,0.47664
1350,50000,200,g,0.1,0.54444
1351,50000,200,g,0.15,0.5336
1352,50000,200,g,0.2,0.51176
1353,50000,200,g,0.25,0.549
1354,50000,200,g,0.3,0.50976
1355,50000,200,g,0.35,0.61992
1356,50000,200,g,0.4,0.528
1357,50000,200,g,0.45,0.44834
1358,50000,200,g,0.5,0.43652
1359,50000,200,g,0.55,0.49556
1360,50000,200,g,0.6,0.61638
1361,50000,200,g,0.65,0.52734
1362,50000,200,g,0.7,0.53206
1363,50000,200,g,0.75,0.53094
1364,50000,200,g,0.8,0.52894
1365,50000,200,g,0.85,0.528
1366,50000,200,g,0.9,0.57132
1367,50000,200,g,0.95,0.54906
