,data size,granules number,relation type,ksi,accuracy
717,20000,50,e,0.75,0.97985
718,20000,50,e,0.8,0.97985
719,20000,50,e,0.85,0.97985
720,20000,50,e,0.9,0.97985
721,20000,50,e,0.95,0.97985
722,20000,50,g,0.05,0.97985
723,20000,50,g,0.1,0.97985
724,20000,50,g,0.15,0.97985
725,20000,50,g,0.2,0.97985
726,20000,50,g,0.25,0.97985
727,20000,50,g,0.3,0.97985
728,20000,50,g,0.35,0.97985
729,20000,50,g,0.4,0.97985
730,20000,50,g,0.45,0.97985
731,20000,50,g,0.5,0.97985
732,20000,50,g,0.55,0.97985
733,20000,50,g,0.6,0.97985
734,20000,50,g,0.65,0.97985
735,20000,50,g,0.7,0.97985
736,20000,50,g,0.75,0.97985
737,20000,50,g,0.8,0.97985
738,20000,50,g,0.85,0.97985
739,20000,50,g,0.9,0.97985
740,20000,50,g,0.95,0.97985
741,20000,100,t,0.05,0.97995
742,20000,100,t,0.1,0.97995
743,20000,100,t,0.15,0.97995
744,20000,100,t,0.2,0.97995
745,20000,100,t,0.25,0.97995
746,20000,100,t,0.3,0.97995
747,20000,100,t,0.35,0.97995
748,20000,100,t,0.4,0.97995
749,20000,100,t,0.45,0.97995
750,20000,100,t,0.5,0.97995
751,20000,100,t,0.55,0.97995
752,20000,100,t,0.6,0.97995
753,20000,100,t,0.65,0.97995
754,20000,100,t,0.7,0.97995
755,20000,100,t,0.75,0.97995
756,20000,100,t,0.8,0.97995
757,20000,100,t,0.85,0.97995
758,20000,100,t,0.9,0.97995
759,20000,100,t,0.95,0.97995
760,20000,100,e,0.05,0.97995
761,20000,100,e,0.1,0.97995
762,20000,100,e,0.15,0.97995
763,20000,100,e,0.2,0.97995
764,20000,100,e,0.25,0.97995
765,20000,100,e,0.3,0.97995
766,20000,100,e,0.35,0.97995
767,20000,100,e,0.4,0.97995
768,20000,100,e,0.45,0.97995
769,20000,100,e,0.5,0.97995
770,20000,100,e,0.55,0.97995
771,20000,100,e,0.6,0.97995
772,20000,100,e,0.65,0.97995
773,20000,100,e,0.7,0.97995
774,20000,100,e,0.75,0.97995
775,20000,100,e,0.8,0.97995
776,20000,100,e,0.85,0.97995
777,20000,100,e,0.9,0.97995
778,20000,100,e,0.95,0.9945
779,20000,100,g,0.05,0.97995
780,20000,100,g,0.1,0.97995
781,20000,100,g,0.15,0.97995
782,20000,100,g,0.2,0.97995
783,20000,100,g,0.25,0.97995
784,20000,100,g,0.3,0.97995
785,20000,100,g,0.35,0.97995
786,20000,100,g,0.4,0.97995
787,20000,100,g,0.45,0.97995
788,20000,100,g,0.5,0.97995
789,20000,100,g,0.55,0.97995
790,20000,100,g,0.6,0.97995
791,20000,100,g,0.65,0.97995
792,20000,100,g,0.7,0.97995
793,20000,100,g,0.75,0.97995
794,20000,100,g,0.8,0.97995
795,20000,100,g,0.85,0.97995
796,20000,100,g,0.9,0.97995
797,20000,100,g,0.95,0.97995
